0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,gender,label
-337.3308716,106.6897659,5.613494396,21.48401642,8.425572395,-34.72769928,-17.79574203,-2.443686485,-23.14869308,-18.81403542,-6.406876564,-2.99977541,-1.694152951,13.77163601,13.77163601,13.77163601,13.77163601,13.77163601,-11.03964138,-3.330669403,-1.932635665,1.018537521,1.018537521,1.018537521,1.018537521,1.018537521,-19.93423462,-19.93423462,-19.93423462,-19.93423462,-19.93423462,6.578567505,2.385473013,3.690373659,2.039747953,2.039747953,2.039747953,2.039747953,2.039747953,female,child
-362.8728333,104.8630905,-4.502338409,15.49077511,5.23019886,-28.74771118,-9.345905304,0.820338488,-25.96331024,-13.17355633,-0.86512661,-0.952762783,-4.105414391,16.3597374,16.3597374,16.3597374,16.3597374,16.3597374,-9.674107552,-1.737718582,-1.158820391,0.816834271,0.816834271,0.816834271,0.816834271,0.816834271,-21.46337318,-21.46337318,-21.46337318,-21.46337318,-21.46337318,6.208830833,1.501038671,2.936882973,1.373484492,1.373484492,1.373484492,1.373484492,1.373484492,female,child
-327.2138062,110.162735,-12.0577898,0.811617732,-0.460223556,-32.11164093,-20.62324142,-6.157530785,-15.79649162,-7.387395859,-0.122629151,-5.803990364,-7.02465868,14.11090469,14.11090469,14.11090469,14.11090469,14.11090469,-8.591965675,0.307086259,0.48042652,1.540609479,1.540609479,1.540609479,1.540609479,1.540609479,-17.47510529,-17.47510529,-17.47510529,-17.47510529,-17.47510529,8.065257072,1.744615316,1.979246736,0.513364553,0.513364553,0.513364553,0.513364553,0.513364553,female,child
-372.5514221,93.11219788,-11.93017864,18.88849068,5.203784466,-30.85440636,-19.48944664,-2.448483944,-16.29244232,-8.871519089,-4.886011124,-10.69624329,-3.763956785,17.89154053,17.89154053,17.89154053,17.89154053,17.89154053,-8.139814377,-1.161498189,-1.690759063,0.789789319,0.789789319,0.789789319,0.789789319,0.789789319,-21.43350792,-21.43350792,-21.43350792,-21.43350792,-21.43350792,6.254556179,1.393750668,2.611854076,1.001630306,1.001630306,1.001630306,1.001630306,1.001630306,female,child
-314.3615417,117.4418182,-11.54464722,11.28639412,-3.502423525,-29.906744,-18.93626976,-2.749163866,-20.4088192,-12.62956905,-1.639515162,-3.167232037,0.138687879,12.65435982,12.65435982,12.65435982,12.65435982,12.65435982,-9.839716911,-0.646376193,-0.319066316,1.991601467,1.991601467,1.991601467,1.991601467,1.991601467,-17.18675232,-17.18675232,-17.18675232,-17.18675232,-17.18675232,7.840613842,1.616032481,2.717496157,1.100689769,1.100689769,1.100689769,1.100689769,1.100689769,female,child
-398.2175903,104.082962,-12.79727745,9.435476303,3.008065462,-33.5518837,-14.59623623,-1.733555794,-18.95376778,-5.908896446,0.478892803,-3.067777395,-2.580930948,19.21700859,19.21700859,19.21700859,19.21700859,19.21700859,-8.306321144,-0.083896264,-0.111201495,1.584520817,1.584520817,1.584520817,1.584520817,1.584520817,-22.50083733,-22.50083733,-22.50083733,-22.50083733,-22.50083733,7.21436739,1.513234019,2.431627035,0.817224979,0.817224979,0.817224979,0.817224979,0.817224979,female,child
-384.0234985,119.6043167,-12.60457897,27.43798065,13.54145622,-20.96353149,-18.87806892,5.082365513,-16.90810966,-9.16439724,1.391549826,-8.379375458,-1.917595387,17.7324543,17.7324543,17.7324543,17.7324543,17.7324543,-10.08526993,-1.477930903,-2.569181919,0.036812272,0.036812272,0.036812272,0.036812272,0.036812272,-22.68898582,-22.68898582,-22.68898582,-22.68898582,-22.68898582,6.786924839,1.057196259,2.999811888,1.444841266,1.444841266,1.444841266,1.444841266,1.444841266,female,child
-426.5714417,121.8121872,-8.998707771,10.90491295,13.71497631,-27.35333443,-21.94263458,-4.946942329,-18.92709541,-10.90986633,-2.489968538,1.646422863,-3.490581512,19.7692318,19.7692318,19.7692318,19.7692318,19.7692318,-10.4672451,-1.371452212,-0.829105318,0.851990819,0.851990819,0.851990819,0.851990819,0.851990819,-24.68192291,-24.68192291,-24.68192291,-24.68192291,-24.68192291,7.681942463,1.532330632,3.311347008,2.056067467,2.056067467,2.056067467,2.056067467,2.056067467,female,child
-364.5384827,97.53762817,1.98065877,2.35840106,-4.844599724,-29.12851334,-13.92404079,-7.04942894,-26.47122383,-13.32556438,-0.801142693,0.17217347,-7.338096142,16.25352669,16.25352669,16.25352669,16.25352669,16.25352669,-9.278391838,-1.322554469,0.374069601,1.631628871,1.631628871,1.631628871,1.631628871,1.631628871,-20.92494202,-20.92494202,-20.92494202,-20.92494202,-20.92494202,6.765517712,2.381577253,2.594537973,0.973573506,0.973573506,0.973573506,0.973573506,0.973573506,female,child
-362.9846802,88.74661255,-7.306640148,18.1254406,13.66359043,-24.65669823,-15.0119257,0.739317775,-13.43288898,-7.844274998,0.18743436,-1.743709326,-1.803369522,17.93321037,17.93321037,17.93321037,17.93321037,17.93321037,-7.80316782,-1.278829813,-1.41168642,0.478104234,0.478104234,0.478104234,0.478104234,0.478104234,-21.42203903,-21.42203903,-21.42203903,-21.42203903,-21.42203903,5.379277706,1.250257015,2.780149221,1.418444395,1.418444395,1.418444395,1.418444395,1.418444395,female,child
