0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,gender,label
-395.9759521,120.1437378,10.39126015,25.22557259,13.19164371,26.01967049,-13.2667675,9.449457169,-15.18334866,-4.361470699,-0.067975745,-1.321208239,1.54299891,19.07609367,19.07609367,19.07609367,19.07609367,19.07609367,-10.54592133,-3.398637772,-3.477414131,-1.933842659,-1.933842659,-1.933842659,-1.933842659,-1.933842659,-25.36213493,-25.36213493,-25.36213493,-25.36213493,-25.36213493,5.220438004,0.245442629,1.910357356,1.968199968,1.968199968,1.968199968,1.968199968,1.968199968,male,adult
-430.5955505,128.6376953,2.608898878,25.79278946,8.965653419,25.34745789,-10.79088402,13.40033913,-13.20042515,-7.064680576,-1.042102814,-0.960137308,4.725385189,21.61039162,21.61039162,21.61039162,21.61039162,21.61039162,-10.57964897,-2.824261665,-3.40447998,-1.614188552,-1.614188552,-1.614188552,-1.614188552,-1.614188552,-26.87286186,-26.87286186,-26.87286186,-26.87286186,-26.87286186,5.498784542,-0.506600976,1.611173987,1.742481709,1.742481709,1.742481709,1.742481709,1.742481709,male,adult
-399.6105652,118.5257721,-4.764688015,29.19022369,3.520344019,18.9003849,-16.32530212,10.43571663,-15.33075333,-6.932262421,2.421834946,-0.47359097,2.034646988,19.65730095,19.65730095,19.65730095,19.65730095,19.65730095,-9.848083496,-2.096470594,-2.877025604,-0.732307017,-0.732307017,-0.732307017,-0.732307017,-0.732307017,-24.75076675,-24.75076675,-24.75076675,-24.75076675,-24.75076675,5.425582886,0.02701609,2.336265326,1.391366601,1.391366601,1.391366601,1.391366601,1.391366601,male,adult
-386.2185974,122.4309387,-6.789116859,34.59940338,14.96512604,27.35705185,-17.4958992,13.04048729,-17.1270504,-6.916193008,-0.116891846,-0.996025085,1.878458023,18.65898132,18.65898132,18.65898132,18.65898132,18.65898132,-10.39968681,-2.939313412,-4.263423443,-2.043409586,-2.043409586,-2.043409586,-2.043409586,-2.043409586,-24.89969826,-24.89969826,-24.89969826,-24.89969826,-24.89969826,4.722430229,-0.690758765,2.617068768,2.241294146,2.241294146,2.241294146,2.241294146,2.241294146,male,adult
-457.5187988,145.3724823,2.847551346,16.9958725,13.54470921,27.76540565,-7.499037266,9.595096588,-14.52592659,-9.375842094,-0.629723191,1.353012919,3.9337852,22.57859421,22.57859421,22.57859421,22.57859421,22.57859421,-11.78265095,-2.788930416,-3.106735229,-2.04855299,-2.04855299,-2.04855299,-2.04855299,-2.04855299,-28.41364288,-28.41364288,-28.41364288,-28.41364288,-28.41364288,6.180400372,-0.783243835,1.384371519,2.262008905,2.262008905,2.262008905,2.262008905,2.262008905,male,adult
-410.6505127,143.3539581,14.34559155,26.78533936,13.03303909,16.27250671,-12.409688,11.72313499,-6.63461113,-5.280986786,-0.861530006,-3.667103291,3.712811232,19.28579521,19.28579521,19.28579521,19.28579521,19.28579521,-11.88412571,-3.348535538,-3.347089767,-1.516792417,-1.516792417,-1.516792417,-1.516792417,-1.516792417,-25.1224575,-25.1224575,-25.1224575,-25.1224575,-25.1224575,7.090703964,0.539317369,1.588461876,1.485859513,1.485859513,1.485859513,1.485859513,1.485859513,male,adult
-403.2884216,109.4537277,-1.639895201,40.08328629,12.0141201,12.44003868,-8.943048477,9.88437748,-14.42493725,-0.79923898,-2.631150961,-1.71412611,1.851028681,20.24160576,20.24160576,20.24160576,20.24160576,20.24160576,-9.345366478,-3.034106255,-4.051431656,-1.352911353,-1.352911353,-1.352911353,-1.352911353,-1.352911353,-25.77732277,-25.77732277,-25.77732277,-25.77732277,-25.77732277,4.824938297,-0.056208938,2.697963476,1.493399382,1.493399382,1.493399382,1.493399382,1.493399382,male,adult
-393.119812,128.4657593,-3.099831581,30.70869637,13.96318817,23.28556061,-15.53320503,14.73697853,-15.54303169,-5.442137241,0.741650403,-1.793604851,4.141331196,18.9471817,18.9471817,18.9471817,18.9471817,18.9471817,-10.57334995,-2.677459955,-3.78565073,-1.702572107,-1.702572107,-1.702572107,-1.702572107,-1.702572107,-24.86632538,-24.86632538,-24.86632538,-24.86632538,-24.86632538,5.436309814,-0.459401459,2.171786785,2.00985074,2.00985074,2.00985074,2.00985074,2.00985074,male,adult
-385.4063721,123.9599533,0.604237676,33.60849762,5.63012886,13.61845303,-19.41224289,11.62181282,-12.54538918,-0.643081903,0.656412423,-3.152267456,4.975484848,18.24010849,18.24010849,18.24010849,18.24010849,18.24010849,-10.11461258,-2.348228693,-3.060340405,-0.417638689,-0.417638689,-0.417638689,-0.417638689,-0.417638689,-23.71985626,-23.71985626,-23.71985626,-23.71985626,-23.71985626,6.427205086,0.607226253,2.389222383,1.265230536,1.265230536,1.265230536,1.265230536,1.265230536,male,adult
-392.3565063,128.2722626,-8.547345161,37.83786774,15.35424232,23.63824081,-16.32246017,12.36950207,-8.951823235,-4.450341702,1.858174562,-4.530657768,1.443729997,19.26934242,19.26934242,19.26934242,19.26934242,19.26934242,-10.2452879,-2.418723583,-4.312813759,-2.010122061,-2.010122061,-2.010122061,-2.010122061,-2.010122061,-24.6869297,-24.6869297,-24.6869297,-24.6869297,-24.6869297,5.382154942,-0.628757298,2.341684818,1.654158711,1.654158711,1.654158711,1.654158711,1.654158711,male,adult
