,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,gender,label
10,-462.20361328125,83.6617431640625,-11.646689414978027,22.06342887878418,-7.155666828155518,11.832792282104492,-36.22694396972656,-15.18297004699707,-23.510488510131836,-25.436962127685547,-0.6808381676673889,-24.51129913330078,-4.5477614402771,23.314119338989258,23.314119338989258,23.314119338989258,23.314119338989258,23.314119338989258,-9.592504501342773,-2.6393861770629883,-3.811624765396118,-0.6293739080429077,-0.6293739080429077,-0.6293739080429077,-0.6293739080429077,-0.6293739080429077,-28.508174896240234,-28.508174896240234,-28.508174896240234,-28.508174896240234,-28.508174896240234,3.96103572845459,1.4243195056915283,2.8238813877105713,2.2501413822174072,2.2501413822174072,2.2501413822174072,2.2501413822174072,2.2501413822174072,female,adult
11,-464.90191650390625,84.63151550292969,-8.029987335205078,16.556140899658203,-3.8885579109191895,15.345940589904785,-31.788314819335938,-17.219568252563477,-17.18327522277832,-16.995094299316406,-0.7766282558441162,-24.138254165649414,-6.111844539642334,23.943241119384766,23.943241119384766,23.943241119384766,23.943241119384766,23.943241119384766,-8.823624610900879,-2.179920196533203,-3.3919804096221924,-1.0849647521972656,-1.0849647521972656,-1.0849647521972656,-1.0849647521972656,-1.0849647521972656,-28.511947631835938,-28.511947631835938,-28.511947631835938,-28.511947631835938,-28.511947631835938,4.377104759216309,1.269555687904358,2.0457708835601807,1.8274390697479248,1.8274390697479248,1.8274390697479248,1.8274390697479248,1.8274390697479248,female,adult
12,-473.7047119140625,77.47379302978516,-5.270939350128174,20.795238494873047,-9.919246673583984,17.59834098815918,-34.57817077636719,-17.083045959472656,-18.105871200561523,-17.8902530670166,-4.838747024536133,-25.108064651489258,-6.795177936553955,24.615224838256836,24.615224838256836,24.615224838256836,24.615224838256836,24.615224838256836,-8.672941207885742,-2.7563724517822266,-3.7146100997924805,-0.9491883516311646,-0.9491883516311646,-0.9491883516311646,-0.9491883516311646,-0.9491883516311646,-29.185009002685547,-29.185009002685547,-29.185009002685547,-29.185009002685547,-29.185009002685547,4.068167209625244,1.394519567489624,2.198181390762329,1.626465082168579,1.626465082168579,1.626465082168579,1.626465082168579,1.626465082168579,female,adult
13,-483.42364501953125,79.25257873535156,-10.638504028320312,20.505048751831055,-4.4962382316589355,17.408037185668945,-39.147132873535156,-20.675046920776367,-17.225269317626953,-20.293376922607422,-5.894088268280029,-22.309459686279297,-3.9652950763702393,25.081605911254883,25.081605911254883,25.081605911254883,25.081605911254883,25.081605911254883,-8.91592025756836,-2.7826459407806396,-3.815542459487915,-0.8356826305389404,-0.8356826305389404,-0.8356826305389404,-0.8356826305389404,-0.8356826305389404,-29.79315948486328,-29.79315948486328,-29.79315948486328,-29.79315948486328,-29.79315948486328,4.006380558013916,1.1922575235366821,2.7525079250335693,2.4460291862487793,2.4460291862487793,2.4460291862487793,2.4460291862487793,2.4460291862487793,female,adult
14,-493.268310546875,75.5762939453125,-9.313542366027832,20.792219161987305,-17.176212310791016,19.335330963134766,-34.96846389770508,-17.57373809814453,-21.300382614135742,-16.943342208862305,-4.636905670166016,-27.323444366455078,-3.1192071437835693,25.927581787109375,25.927581787109375,25.927581787109375,25.927581787109375,25.927581787109375,-8.342720985412598,-2.3276257514953613,-3.5622332096099854,-0.3742465376853943,-0.3742465376853943,-0.3742465376853943,-0.3742465376853943,-0.3742465376853943,-30.27336311340332,-30.27336311340332,-30.27336311340332,-30.27336311340332,-30.27336311340332,4.115649700164795,1.328061819076538,2.0635132789611816,1.5269533395767212,1.5269533395767212,1.5269533395767212,1.5269533395767212,1.5269533395767212,female,adult
15,-479.185302734375,77.2515869140625,-16.733308792114258,28.107563018798828,-5.775447368621826,17.239002227783203,-33.59009552001953,-13.334956169128418,-18.41128158569336,-23.81985855102539,-3.5108871459960938,-26.8751277923584,-5.1441240310668945,25.445905685424805,25.445905685424805,25.445905685424805,25.445905685424805,25.445905685424805,-8.66698932647705,-2.645636796951294,-4.667932987213135,-1.3357263803482056,-1.3357263803482056,-1.3357263803482056,-1.3357263803482056,-1.3357263803482056,-29.73611068725586,-29.73611068725586,-29.73611068725586,-29.73611068725586,-29.73611068725586,3.152228593826294,0.5673233866691589,2.538686752319336,1.9988408088684082,1.9988408088684082,1.9988408088684082,1.9988408088684082,1.9988408088684082,female,adult
16,-532.8991088867188,53.21279525756836,-5.73046350479126,20.945039749145508,2.3422515392303467,11.1799955368042,-26.014827728271484,-11.241293907165527,-13.28926944732666,-16.603782653808594,-1.4604929685592651,-20.714027404785156,-5.44714879989624,30.579055786132812,30.579055786132812,30.579055786132812,30.579055786132812,30.579055786132812,-6.577874660491943,-2.4875152111053467,-3.6814417839050293,-1.3848915100097656,-1.3848915100097656,-1.3848915100097656,-1.3848915100097656,-1.3848915100097656,-33.20018005371094,-33.20018005371094,-33.20018005371094,-33.20018005371094,-33.20018005371094,2.149606466293335,0.9479584097862244,2.0541698932647705,1.743027925491333,1.743027925491333,1.743027925491333,1.743027925491333,1.743027925491333,female,adult
17,-479.3659362792969,86.56560516357422,-6.199801921844482,13.665846824645996,-5.871903896331787,12.343204498291016,-29.832826614379883,-16.46712875366211,-16.985166549682617,-20.78757095336914,-5.1354875564575195,-24.760828018188477,-8.649591445922852,24.863937377929688,24.863937377929688,24.863937377929688,24.863937377929688,24.863937377929688,-9.09992790222168,-2.502331018447876,-3.415189027786255,-1.2891435623168945,-1.2891435623168945,-1.2891435623168945,-1.2891435623168945,-1.2891435623168945,-29.09869384765625,-29.09869384765625,-29.09869384765625,-29.09869384765625,-29.09869384765625,4.463239669799805,1.044111728668213,1.7426238059997559,1.6434080600738525,1.6434080600738525,1.6434080600738525,1.6434080600738525,1.6434080600738525,female,adult
18,-516.888671875,67.40223693847656,-14.256034851074219,22.40692138671875,-6.0702738761901855,17.678651809692383,-31.405580520629883,-20.18509292602539,-20.816953659057617,-15.7263822555542,-4.820446968078613,-24.678226470947266,-6.345005035400391,28.0416259765625,28.0416259765625,28.0416259765625,28.0416259765625,28.0416259765625,-7.711942672729492,-2.4002444744110107,-4.013542652130127,-1.1756763458251953,-1.1756763458251953,-1.1756763458251953,-1.1756763458251953,-1.1756763458251953,-32.29435729980469,-32.29435729980469,-32.29435729980469,-32.29435729980469,-32.29435729980469,3.1756598949432373,0.8624268770217896,2.4589505195617676,1.991379976272583,1.991379976272583,1.991379976272583,1.991379976272583,1.991379976272583,female,adult
19,-518.6926879882812,51.34006118774414,2.9135549068450928,20.119121551513672,-4.6654744148254395,14.679301261901855,-27.384309768676758,-14.732378959655762,-19.450214385986328,-14.182974815368652,-3.1074883937835693,-23.818233489990234,-2.8849029541015625,28.878616333007812,28.878616333007812,28.878616333007812,28.878616333007812,28.878616333007812,-7.026754856109619,-3.09952712059021,-3.681098699569702,-0.9877878427505493,-0.9877878427505493,-0.9877878427505493,-0.9877878427505493,-0.9877878427505493,-32.71481704711914,-32.71481704711914,-32.71481704711914,-32.71481704711914,-32.71481704711914,2.451965808868408,1.683196783065796,2.0105583667755127,1.8379147052764893,1.8379147052764893,1.8379147052764893,1.8379147052764893,1.8379147052764893,female,adult
20,-497.1672668457031,83.1626205444336,-3.841794967651367,18.994443893432617,-12.78864574432373,13.01648235321045,-30.570602416992188,-15.38732624053955,-20.884267807006836,-17.6480655670166,-3.163029670715332,-27.34811019897461,-2.8882529735565186,25.834110260009766,25.834110260009766,25.834110260009766,25.834110260009766,25.834110260009766,-9.015260696411133,-2.530125379562378,-3.468935489654541,-0.4822966754436493,-0.4822966754436493,-0.4822966754436493,-0.4822966754436493,-0.4822966754436493,-30.398548126220703,-30.398548126220703,-30.398548126220703,-30.398548126220703,-30.398548126220703,4.56546688079834,1.5895870923995972,1.891704797744751,1.5365400314331055,1.5365400314331055,1.5365400314331055,1.5365400314331055,1.5365400314331055,female,adult
21,-478.5221252441406,58.97945785522461,-14.111258506774902,29.7816162109375,-14.465842247009277,14.536670684814453,-35.9000129699707,-8.708578109741211,-20.49226188659668,-19.316682815551758,-1.6246206760406494,-30.02288818359375,-1.9021339416503906,26.170547485351562,26.170547485351562,26.170547485351562,26.170547485351562,26.170547485351562,-7.179035663604736,-2.2107739448547363,-4.216555118560791,-0.4246860444545746,-0.4246860444545746,-0.4246860444545746,-0.4246860444545746,-0.4246860444545746,-29.620153427124023,-29.620153427124023,-29.620153427124023,-29.620153427124023,-29.620153427124023,2.7386035919189453,1.1498645544052124,2.27638840675354,1.341482400894165,1.341482400894165,1.341482400894165,1.341482400894165,1.341482400894165,female,adult
22,-465.79144287109375,66.4731216430664,-11.111624717712402,11.3854398727417,0.2870352864265442,10.859753608703613,-30.29290008544922,-15.172701835632324,-18.77989959716797,-16.391075134277344,-4.1296868324279785,-24.00925636291504,-6.252659797668457,25.070341110229492,25.070341110229492,25.070341110229492,25.070341110229492,25.070341110229492,-7.302630424499512,-1.9928020238876343,-3.2969601154327393,-1.3276293277740479,-1.3276293277740479,-1.3276293277740479,-1.3276293277740479,-1.3276293277740479,-28.70469093322754,-28.70469093322754,-28.70469093322754,-28.70469093322754,-28.70469093322754,3.2819466590881348,0.7907464504241943,1.7350146770477295,2.0096945762634277,2.0096945762634277,2.0096945762634277,2.0096945762634277,2.0096945762634277,female,adult
23,-469.1930236816406,79.6004867553711,-4.648245811462402,17.239450454711914,-0.9609898924827576,6.030482292175293,-31.228174209594727,-14.686734199523926,-17.89707374572754,-24.922311782836914,-5.737114429473877,-19.010143280029297,-8.1597318649292,24.29922103881836,24.29922103881836,24.29922103881836,24.29922103881836,24.29922103881836,-9.199287414550781,-3.0905025005340576,-3.4650206565856934,-1.0528383255004883,-1.0528383255004883,-1.0528383255004883,-1.0528383255004883,-1.0528383255004883,-28.730485916137695,-28.730485916137695,-28.730485916137695,-28.730485916137695,-28.730485916137695,3.8514201641082764,1.251112937927246,2.561758518218994,2.1228997707366943,2.1228997707366943,2.1228997707366943,2.1228997707366943,2.1228997707366943,female,adult
24,-492.85498046875,80.00753784179688,-11.624481201171875,16.490760803222656,-13.091438293457031,16.557268142700195,-30.640886306762695,-15.208189010620117,-20.07832908630371,-20.701557159423828,-3.0977845191955566,-19.992645263671875,-4.832577228546143,26.12488555908203,26.12488555908203,26.12488555908203,26.12488555908203,26.12488555908203,-8.48575496673584,-2.053490161895752,-2.998462677001953,-0.45035767555236816,-0.45035767555236816,-0.45035767555236816,-0.45035767555236816,-0.45035767555236816,-30.02251434326172,-30.02251434326172,-30.02251434326172,-30.02251434326172,-30.02251434326172,3.984180450439453,0.8951136469841003,2.138890504837036,1.6364103555679321,1.6364103555679321,1.6364103555679321,1.6364103555679321,1.6364103555679321,female,adult
25,-498.9130859375,80.3123550415039,-3.7586746215820312,21.843027114868164,-19.21352195739746,17.997819900512695,-34.0472297668457,-15.368307113647461,-18.102296829223633,-22.264739990234375,-3.5335898399353027,-20.647674560546875,-6.45540189743042,26.196313858032227,26.196313858032227,26.196313858032227,26.196313858032227,26.196313858032227,-9.04326057434082,-2.709444046020508,-3.1250534057617188,-0.1795525997877121,-0.1795525997877121,-0.1795525997877121,-0.1795525997877121,-0.1795525997877121,-30.32986831665039,-30.32986831665039,-30.32986831665039,-30.32986831665039,-30.32986831665039,4.255378723144531,1.574965476989746,2.385895013809204,1.2233234643936157,1.2233234643936157,1.2233234643936157,1.2233234643936157,1.2233234643936157,female,adult
26,-485.54693603515625,82.69609832763672,-3.6839053630828857,16.847429275512695,-4.366788387298584,9.793497085571289,-36.76345443725586,-18.885143280029297,-19.41994285583496,-20.16455078125,-5.364659309387207,-21.99435043334961,-5.153135776519775,24.775854110717773,24.775854110717773,24.775854110717773,24.775854110717773,24.775854110717773,-9.375208854675293,-2.9423983097076416,-3.348888635635376,-0.6165124773979187,-0.6165124773979187,-0.6165124773979187,-0.6165124773979187,-0.6165124773979187,-29.72808837890625,-29.72808837890625,-29.72808837890625,-29.72808837890625,-29.72808837890625,4.564507007598877,1.7392667531967163,2.605097770690918,2.245248317718506,2.245248317718506,2.245248317718506,2.245248317718506,2.245248317718506,female,adult
27,-492.1711730957031,74.97074890136719,-4.954620361328125,30.630266189575195,-5.28256893157959,10.081791877746582,-41.063575744628906,-14.955628395080566,-14.246321678161621,-23.705747604370117,-7.392653465270996,-23.969440460205078,-5.605522155761719,25.819231033325195,25.819231033325195,25.819231033325195,25.819231033325195,25.819231033325195,-9.15889835357666,-3.5954182147979736,-4.424781799316406,-0.7475630640983582,-0.7475630640983582,-0.7475630640983582,-0.7475630640983582,-0.7475630640983582,-30.255178451538086,-30.255178451538086,-30.255178451538086,-30.255178451538086,-30.255178451538086,3.8135604858398438,1.6517442464828491,3.130192756652832,2.008094310760498,2.008094310760498,2.008094310760498,2.008094310760498,2.008094310760498,female,adult
28,-502.8274230957031,72.64273071289062,-8.533416748046875,21.23026466369629,-3.9838409423828125,20.083528518676758,-37.927825927734375,-19.102649688720703,-21.157926559448242,-23.9993896484375,-0.494606614112854,-25.36243438720703,-6.200212001800537,26.525104522705078,26.525104522705078,26.525104522705078,26.525104522705078,26.525104522705078,-8.984196662902832,-2.951134443283081,-4.121650695800781,-1.253894567489624,-1.253894567489624,-1.253894567489624,-1.253894567489624,-1.253894567489624,-31.48869514465332,-31.48869514465332,-31.48869514465332,-31.48869514465332,-31.48869514465332,3.13415789604187,1.4520502090454102,2.7506229877471924,2.4700582027435303,2.4700582027435303,2.4700582027435303,2.4700582027435303,2.4700582027435303,female,adult
29,-505.44976806640625,77.48432159423828,-3.031005859375,21.343482971191406,-4.247943878173828,16.870027542114258,-32.83987808227539,-15.646368980407715,-17.290327072143555,-20.392717361450195,-3.7099609375,-23.261959075927734,-4.259593963623047,26.819242477416992,26.819242477416992,26.819242477416992,26.819242477416992,26.819242477416992,-8.94762897491455,-3.108759641647339,-3.9297292232513428,-1.115484595298767,-1.115484595298767,-1.115484595298767,-1.115484595298767,-1.115484595298767,-31.345369338989258,-31.345369338989258,-31.345369338989258,-31.345369338989258,-31.345369338989258,3.687946081161499,1.3554325103759766,2.3461031913757324,2.0950543880462646,2.0950543880462646,2.0950543880462646,2.0950543880462646,2.0950543880462646,female,adult
30,-500.22412109375,73.6804428100586,4.258950710296631,18.5152645111084,-12.062078475952148,12.380171775817871,-28.347484588623047,-14.246180534362793,-22.89011573791504,-22.2930965423584,-4.712369441986084,-24.090267181396484,-4.259947299957275,26.23680305480957,26.23680305480957,26.23680305480957,26.23680305480957,26.23680305480957,-9.119160652160645,-3.4432132244110107,-3.537702798843384,-0.6496579647064209,-0.6496579647064209,-0.6496579647064209,-0.6496579647064209,-0.6496579647064209,-31.000934600830078,-31.000934600830078,-31.000934600830078,-31.000934600830078,-31.000934600830078,3.709164619445801,1.8163394927978516,2.0816991329193115,1.7412586212158203,1.7412586212158203,1.7412586212158203,1.7412586212158203,1.7412586212158203,female,adult
31,-528.1272583007812,75.86573028564453,-1.7861469984054565,15.367518424987793,-15.303995132446289,20.791934967041016,-29.681396484375,-16.866161346435547,-18.93316078186035,-17.202842712402344,-4.8387017250061035,-22.330265045166016,-2.9949026107788086,28.470243453979492,28.470243453979492,28.470243453979492,28.470243453979492,28.470243453979492,-8.376001358032227,-2.5806288719177246,-3.0772762298583984,-0.5130253434181213,-0.5130253434181213,-0.5130253434181213,-0.5130253434181213,-0.5130253434181213,-32.38438415527344,-32.38438415527344,-32.38438415527344,-32.38438415527344,-32.38438415527344,4.022571086883545,1.3039913177490234,1.7296583652496338,1.5386571884155273,1.5386571884155273,1.5386571884155273,1.5386571884155273,1.5386571884155273,female,adult
32,-502.5119323730469,82.54666900634766,5.2104902267456055,20.465837478637695,-5.730288028717041,13.254613876342773,-33.60002136230469,-14.676067352294922,-18.47430992126465,-25.158946990966797,-5.898081302642822,-23.791057586669922,-4.25685453414917,25.99416732788086,25.99416732788086,25.99416732788086,25.99416732788086,25.99416732788086,-10.000506401062012,-3.9121227264404297,-3.987206220626831,-1.005371332168579,-1.005371332168579,-1.005371332168579,-1.005371332168579,-1.005371332168579,-31.047719955444336,-31.047719955444336,-31.047719955444336,-31.047719955444336,-31.047719955444336,4.0502471923828125,1.8131983280181885,2.3799023628234863,2.1845695972442627,2.1845695972442627,2.1845695972442627,2.1845695972442627,2.1845695972442627,female,adult
33,-493.7452392578125,77.02265167236328,-18.41147804260254,24.584381103515625,-4.199556827545166,22.57234764099121,-37.829769134521484,-15.007054328918457,-9.916824340820312,-18.09901237487793,-4.813154697418213,-26.864906311035156,-3.547785997390747,26.972932815551758,26.972932815551758,26.972932815551758,26.972932815551758,26.972932815551758,-7.796929836273193,-2.044513702392578,-4.351128578186035,-1.3793901205062866,-1.3793901205062866,-1.3793901205062866,-1.3793901205062866,-1.3793901205062866,-30.164875030517578,-30.164875030517578,-30.164875030517578,-30.164875030517578,-30.164875030517578,3.545447587966919,0.2944249212741852,2.054335117340088,1.8513193130493164,1.8513193130493164,1.8513193130493164,1.8513193130493164,1.8513193130493164,female,adult
34,-527.533447265625,89.52818298339844,-14.456564903259277,15.841649055480957,-15.797930717468262,17.053077697753906,-27.821157455444336,-11.970452308654785,-14.740303993225098,-21.948429107666016,-3.4392268657684326,-16.66075897216797,-4.624037265777588,28.68598175048828,28.68598175048828,28.68598175048828,28.68598175048828,28.68598175048828,-8.573418617248535,-1.6034859418869019,-2.6309280395507812,-0.29433420300483704,-0.29433420300483704,-0.29433420300483704,-0.29433420300483704,-0.29433420300483704,-31.48439598083496,-31.48439598083496,-31.48439598083496,-31.48439598083496,-31.48439598083496,4.453135013580322,0.3690362870693207,1.827968716621399,1.1957603693008423,1.1957603693008423,1.1957603693008423,1.1957603693008423,1.1957603693008423,female,adult
35,-590.0999755859375,76.31037139892578,-23.477750778198242,18.002229690551758,-23.031583786010742,22.741806030273438,-16.4846248626709,-3.9877209663391113,-11.795979499816895,-10.695588111877441,-3.3972275257110596,-16.539743423461914,-2.0173628330230713,34.850791931152344,34.850791931152344,34.850791931152344,34.850791931152344,34.850791931152344,-5.840190887451172,-0.16716131567955017,-2.357516050338745,-0.2386806160211563,-0.2386806160211563,-0.2386806160211563,-0.2386806160211563,-0.2386806160211563,-35.19295883178711,-35.19295883178711,-35.19295883178711,-35.19295883178711,-35.19295883178711,3.669093370437622,-0.8914704322814941,0.692863404750824,-0.028929445892572403,-0.028929445892572403,-0.028929445892572403,-0.028929445892572403,-0.028929445892572403,female,adult
36,-529.6585693359375,64.87638092041016,-12.162652969360352,24.72055435180664,4.840228080749512,17.90665626525879,-32.5274772644043,-16.496854782104492,-12.297139167785645,-15.274162292480469,-2.080420970916748,-18.254161834716797,-5.943641662597656,29.62970733642578,29.62970733642578,29.62970733642578,29.62970733642578,29.62970733642578,-7.346802711486816,-2.472224473953247,-3.9798684120178223,-1.4916855096817017,-1.4916855096817017,-1.4916855096817017,-1.4916855096817017,-1.4916855096817017,-33.11698913574219,-33.11698913574219,-33.11698913574219,-33.11698913574219,-33.11698913574219,2.7368054389953613,0.7652746438980103,2.751673698425293,2.228539228439331,2.228539228439331,2.228539228439331,2.228539228439331,2.228539228439331,female,adult
37,-496.921142578125,94.53388977050781,-16.9960994720459,24.48080825805664,-6.371949195861816,20.0101318359375,-34.754268646240234,-16.492122650146484,-13.90808391571045,-19.0076961517334,-3.8815770149230957,-23.452016830444336,-6.268102169036865,25.98311996459961,25.98311996459961,25.98311996459961,25.98311996459961,25.98311996459961,-9.253841400146484,-2.1596992015838623,-4.024160861968994,-1.1790207624435425,-1.1790207624435425,-1.1790207624435425,-1.1790207624435425,-1.1790207624435425,-30.242055892944336,-30.242055892944336,-30.242055892944336,-30.242055892944336,-30.242055892944336,4.617830753326416,0.5438448786735535,2.3941872119903564,1.759157419204712,1.759157419204712,1.759157419204712,1.759157419204712,1.759157419204712,female,adult
38,-505.6007995605469,90.91923522949219,-22.473196029663086,19.25424575805664,-10.952155113220215,24.010648727416992,-32.781959533691406,-13.392833709716797,-15.092074394226074,-15.2998628616333,-1.7435985803604126,-26.011241912841797,-5.412211894989014,27.220626831054688,27.220626831054688,27.220626831054688,27.220626831054688,27.220626831054688,-8.16428279876709,-1.1071209907531738,-3.5727903842926025,-1.128936767578125,-1.128936767578125,-1.128936767578125,-1.128936767578125,-1.128936767578125,-30.543581008911133,-30.543581008911133,-30.543581008911133,-30.543581008911133,-30.543581008911133,4.4821672439575195,0.0716463252902031,1.5886640548706055,1.2848817110061646,1.2848817110061646,1.2848817110061646,1.2848817110061646,1.2848817110061646,female,adult
