0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,gender,label
-321.4842834,138.2759247,-42.38272476,44.06370163,29.19823074,-39.95934677,-5.162980556,-10.53818512,-27.69856262,-3.915623426,-12.63731956,-14.60060024,-1.701190352,11.9852829,11.9852829,11.9852829,11.9852829,11.9852829,-11.13797855,-1.822146297,-5.176866531,-0.930792689,-0.930792689,-0.930792689,-0.930792689,-0.930792689,-19.81889343,-19.81889343,-19.81889343,-19.81889343,-19.81889343,7.346110344,-0.670572281,4.461694717,2.878973722,2.878973722,2.878973722,2.878973722,2.878973722,male,child
-305.9356079,101.0920105,-42.28730392,24.8227272,20.06472397,-34.66126251,-13.34400845,-14.72204113,-24.354105,-6.830442429,-16.03533363,-18.31805038,-2.353882313,12.9547739,12.9547739,12.9547739,12.9547739,12.9547739,-8.173141479,-0.980834424,-3.93686223,-0.635597348,-0.635597348,-0.635597348,-0.635597348,-0.635597348,-18.25218773,-18.25218773,-18.25218773,-18.25218773,-18.25218773,5.78138876,-0.793022692,3.198223114,2.626747608,2.626747608,2.626747608,2.626747608,2.626747608,male,child
-331.0154724,117.0433044,-38.48504639,31.39387703,14.51662064,-44.73127365,-9.537729263,-11.79044151,-23.07298851,6.6157341,-5.803854942,-18.97534752,-0.576091766,13.78396988,13.78396988,13.78396988,13.78396988,13.78396988,-8.43161869,0.235865846,-2.887992859,0.712847531,0.712847531,0.712847531,0.712847531,0.712847531,-19.17125893,-19.17125893,-19.17125893,-19.17125893,-19.17125893,7.975549221,0.532581687,3.255029202,1.334525824,1.334525824,1.334525824,1.334525824,1.334525824,male,child
-328.6904907,122.3220215,-15.25809956,20.40692902,3.744827747,-40.11675262,-14.23370934,-17.26865387,-25.34262276,2.410001278,-3.655884027,-14.6291647,1.654607892,12.26907539,12.26907539,12.26907539,12.26907539,12.26907539,-10.0538559,-0.715145409,-1.473365307,1.815603137,1.815603137,1.815603137,1.815603137,1.815603137,-18.79101372,-18.79101372,-18.79101372,-18.79101372,-18.79101372,9.01262188,2.301158905,3.208278656,1.451361656,1.451361656,1.451361656,1.451361656,1.451361656,male,child
-379.9602051,100.0509949,-9.049005508,24.31990433,9.443245888,-32.82963943,-14.53429794,-11.07892036,-15.11886883,2.359357357,-0.882563412,-9.238845825,-4.528196812,17.63092422,17.63092422,17.63092422,17.63092422,17.63092422,-8.395855904,-1.009823084,-1.590316772,0.927139282,0.927139282,0.927139282,0.927139282,0.927139282,-22.28342628,-22.28342628,-22.28342628,-22.28342628,-22.28342628,7.219756603,2.145470381,3.142075539,0.902785301,0.902785301,0.902785301,0.902785301,0.902785301,male,child
-366.0522156,124.0834503,2.749168396,30.14273262,10.7965641,-31.77655983,-10.81316185,-10.32900524,-17.15803719,-0.963874817,-10.92689514,-19.06064796,-4.219221592,15.05492306,15.05492306,15.05492306,15.05492306,15.05492306,-11.04106903,-3.041428804,-3.445056677,-0.212962389,-0.212962389,-0.212962389,-0.212962389,-0.212962389,-21.76893997,-21.76893997,-21.76893997,-21.76893997,-21.76893997,8.276600838,2.074080706,2.712986946,1.163128376,1.163128376,1.163128376,1.163128376,1.163128376,male,child
-307.6525269,119.001152,-45.98348999,9.935806274,14.0010252,-38.90613174,-17.11590958,-8.280575752,-19.20936966,-8.095169067,-12.73119831,-12.08926582,1.681398988,13.0136776,13.0136776,13.0136776,13.0136776,13.0136776,-8.260210037,0.718683422,-1.812808275,0.668782055,0.668782055,0.668782055,0.668782055,0.668782055,-16.57969475,-16.57969475,-16.57969475,-16.57969475,-16.57969475,7.504007339,-0.963133872,2.397713423,2.12877059,2.12877059,2.12877059,2.12877059,2.12877059,male,child
-298.1950684,114.8328323,-25.30670547,28.64368057,6.048532486,-42.8237915,-6.821041107,-8.940592766,-24.07740593,-5.807936668,-7.949912071,-6.74185133,-0.320592731,11.51090431,11.51090431,11.51090431,11.51090431,11.51090431,-9.448554993,-1.004939318,-2.112701893,1.394070506,1.394070506,1.394070506,1.394070506,1.394070506,-17.11097527,-17.11097527,-17.11097527,-17.11097527,-17.11097527,7.400415897,0.842665076,3.664677143,1.436934114,1.436934114,1.436934114,1.436934114,1.436934114,male,child
-316.7912903,133.4731445,-34.96438217,15.33462048,-4.501035213,-48.00484467,-2.507330179,-6.289279461,-25.83730888,-5.341810703,-11.54324627,-10.83010387,5.041352749,12.43505478,12.43505478,12.43505478,12.43505478,12.43505478,-9.485545158,0.511637807,-1.06315732,2.209490299,2.209490061,2.209490061,2.209490061,2.209490061,-16.79247856,-16.79247856,-16.79247856,-16.79247856,-16.79247856,9.023683548,-0.035520479,2.268905163,0.931089997,0.931089997,0.931089997,0.931089997,0.931089997,male,child
-357.335144,107.8258972,8.339691162,27.01245689,16.38110733,-20.9685173,-15.15285778,-17.26040459,-19.72874832,0.130465657,-1.25272572,-12.80736446,-5.828932285,14.67001057,14.67001057,14.67001057,14.67001057,14.67000961,-10.58444595,-3.125453949,-2.909311771,-0.31942609,-0.31942609,-0.31942609,-0.31942609,-0.31942609,-22.29371071,-22.29371071,-22.29371071,-22.29371071,-22.29371071,7.063914299,2.961397171,3.481690645,1.896230102,1.896230102,1.896230102,1.896230102,1.896230102,male,child
-322.4993591,130.3110504,-17.55611038,26.5267868,15.96582794,-32.87387085,-10.32351112,-9.866211891,-20.39630508,-3.721946716,-10.54845619,-15.48076153,1.002572894,12.38241577,12.38241577,12.38241577,12.38241577,12.38241577,-10.72879887,-1.873869896,-3.322366476,-0.032988619,-0.032988619,-0.032988619,-0.032988619,-0.032988619,-18.93148041,-18.93148041,-18.93148041,-18.93148041,-18.93148041,8.024028778,0.738531291,2.942722797,2.040115356,2.040115356,2.040115356,2.040115356,2.040115356,male,child
-361.2053833,94.73488617,-12.10923767,22.24747086,4.746118546,-29.12414169,-13.21752739,-18.039814,-12.35531139,1.505684257,-12.58955383,-7.340497971,1.740700245,16.72480011,16.72480011,16.72480011,16.72480011,16.72480011,-7.869887352,-1.454419255,-1.803950429,1.23551178,1.23551178,1.23551178,1.23551178,1.23551178,-20.99185944,-20.99185944,-20.99185944,-20.99185944,-20.99185944,6.961730957,1.302418351,2.984790802,1.430782557,1.430782557,1.430782557,1.430782557,1.430782557,male,child
-295.3259277,123.1268463,-38.26010513,31.8923893,17.85205269,-47.01607132,-22.6306076,-18.09882545,-16.46681976,4.388124466,-16.55302429,-21.24164391,-0.753692031,10.7351656,10.7351656,10.7351656,10.7351656,10.7351656,-9.16733551,-0.590082824,-3.446319818,0.625706971,0.625706971,0.625706971,0.625706971,0.625706971,-16.46712875,-16.46712875,-16.46712875,-16.46712875,-16.46712875,8.871296883,0.57939285,3.625477076,1.897916555,1.897916555,1.897916555,1.897916555,1.897916555,male,child
-310.3523865,132.7054749,-13.03676319,33.40402603,14.07135487,-40.46509171,-20.48517609,-22.44522095,-24.17101288,-5.149594307,-21.08332443,-19.40939713,4.571775436,9.841791153,9.841791153,9.841791153,9.841791153,9.841791153,-12.18463421,-3.438532829,-4.162876129,0.6878016,0.6878016,0.6878016,0.6878016,0.6878016,-18.37239647,-18.37239647,-18.37239647,-18.37239647,-18.37239647,8.964884758,1.736785054,4.14662981,3.004256248,3.004256248,3.004256248,3.004256248,3.004256248,male,child
-307.1244507,118.8684692,-32.36640549,16.56193542,1.970554352,-42.60606003,-9.696549416,-11.95116806,-23.74510002,-4.420802593,-15.27515793,-22.22470474,-5.425562859,12.12050343,12.12050343,12.12050343,12.12050343,12.12050343,-8.93310833,-0.255994022,-2.409362316,0.465545744,0.465545744,0.465545744,0.465545744,0.465545744,-16.83135033,-16.83135033,-16.83135033,-16.83135033,-16.83135033,8.134915352,0.100918584,2.017438412,0.871089995,0.871089995,0.871089995,0.871089995,0.871089995,male,child
-292.2718201,132.1500244,-24.81302071,22.92010498,-4.3979249,-48.24483871,-8.272122383,-22.08099747,-34.90551758,-0.852188766,-8.734428406,-14.07471371,3.065742731,8.811483383,8.811483383,8.811483383,8.811483383,8.811483383,-10.93604565,-0.697564244,-1.547281384,2.544487476,2.544487476,2.544487476,2.544487476,2.544487476,-16.46606445,-16.46606445,-16.46606445,-16.46606445,-16.46606445,9.592823029,1.927610517,3.731949091,1.624434948,1.624434948,1.624434948,1.624434948,1.624434948,male,child
-325.6266479,134.8986206,-33.26729202,23.2779789,14.07899952,-34.61386871,-11.84151745,-17.86504555,-18.23386002,-0.982126534,-26.81753349,-27.17125702,-0.130223289,12.60399723,12.60399723,12.60399723,12.60399723,12.60399723,-10.11048794,-1.580969691,-4.393589973,-0.792969465,-0.792969465,-0.792969465,-0.792969465,-0.792969465,-18.47804832,-18.47804832,-18.47804832,-18.47804832,-18.47804832,8.658204079,-0.788080871,2.067464828,2.061518192,2.061518192,2.061518192,2.061518192,2.061518192,male,child
-339.0242615,115.1586304,-36.94987488,23.47533035,9.081774712,-32.55033493,-5.43700552,-22.38163567,-24.43341637,5.940527916,-14.14197636,-23.40330124,0.068195701,14.21237755,14.21237755,14.21237755,14.21237755,14.21237755,-8.42592907,-0.303908259,-3.320007801,0.038316783,0.038316783,0.038316783,0.038316783,0.038316783,-19.94727516,-19.94727516,-19.94727516,-19.94727516,-19.94727516,7.665345192,-0.128277242,2.456501722,1.708490729,1.708490729,1.708490729,1.708490729,1.708490729,male,child
-309.5946655,132.8470306,-29.29562378,16.9949398,9.558110237,-42.46453857,-24.52075195,-25.36554909,-26.12939835,-0.656566381,-10.25376606,-14.40833092,-0.519102693,10.15522671,10.15522671,10.15522671,10.15522671,10.15522671,-10.72192574,-0.517718613,-1.71735692,1.618378758,1.618378758,1.618378758,1.618378758,1.618378758,-17.26309776,-17.26309776,-17.26309776,-17.26309776,-17.26309776,9.705580711,1.69498384,3.854735613,2.37693119,2.37693119,2.37693119,2.37693119,2.37693119,male,child
-294.1904602,128.0312347,-27.91132355,30.34497261,8.682100296,-43.96168137,-11.68913555,-22.2353878,-31.00719643,1.626590133,-9.330349922,-16.18441772,1.31035316,9.334515572,9.334515572,9.334515572,9.334515572,9.334515572,-10.67396927,-1.158059239,-2.804940462,1.373739243,1.373739243,1.373739243,1.373739243,1.373739243,-17.2950592,-17.2950592,-17.2950592,-17.2950592,-17.2950592,8.838670731,1.555774331,4.115116596,2.158907652,2.158907652,2.158907652,2.158907652,2.158907652,male,child
-317.0618591,140.0225983,11.05296516,27.47626877,-11.90245056,-63.54948807,-26.15036011,-5.022631168,-5.666867733,2.996183157,-18.44800377,-27.3379097,-6.065237045,10.75019741,10.75019741,10.75019741,10.75019741,10.75019741,-11.29184818,-2.007435083,-1.421975613,2.590118647,2.590118647,2.590118647,2.590118647,2.590118647,-15.40980911,-15.40980911,-15.40980911,-15.40980911,-15.40980911,12.51187706,3.973016977,1.985265851,-1.37388134,-1.37388134,-1.37388134,-1.37388134,-1.37388134,male,child
-326.9455261,146.4128723,-26.02876091,31.7062912,12.2470789,-37.2340126,-1.006796122,-16.79098511,-32.3477478,1.775072455,-12.08180618,-26.40202904,-2.284568787,11.16471958,11.16471958,11.16471958,11.16471958,11.16471958,-11.79594326,-1.712541103,-4.312378407,-0.486910045,-0.486910045,-0.486910045,-0.486910045,-0.486910045,-19.67000961,-19.67000961,-19.67000961,-19.67000961,-19.67000961,9.036580086,0.577142656,2.892196417,1.819117546,1.819117546,1.819117546,1.819117546,1.819117546,male,child
-324.7070618,119.039856,-6.527077675,26.0247097,-0.782379091,-41.67876053,-11.06654263,-16.12401199,-22.15283394,4.548735142,-7.283309937,-15.67219257,5.017348289,12.13238144,12.13238144,12.13238144,12.13238144,12.13238144,-9.99038887,-1.410650253,-1.748695016,2.157630444,2.157630444,2.157630444,2.157630444,2.157630444,-18.54794502,-18.54794502,-18.54794502,-18.54794502,-18.54794502,9.124507904,2.629400253,3.068529129,1.090384603,1.090384603,1.090384603,1.090384603,1.090384603,male,child
